Timestamp,Voltage,Current,Temperature,Vbatt
2024-08-12 20:10:16,3.573533111000611,0.0,27.13035904417916,3.573533111000611
2024-08-12 20:10:17,3.5733688179886833,0.0,27.79792715757108,3.5732045249767554
2024-08-12 20:10:18,3.5732592893141812,-0.0010046666666666667,27.575404453107108,3.5730402319651757
2024-08-12 20:10:19,3.57320452497693,-0.0007535,27.112981892039485,3.5730402319651757
2024-08-12 20:10:21,3.573237383579257,-0.0006028,27.251613774063696,3.5733688179885674
2024-08-12 20:10:22,3.573259289314142,-0.0010046666666666667,27.56122393291061,3.5733688179885674
2024-08-12 20:10:25,3.5732514658373726,-0.0008611428571428572,27.782374046372695,3.5732045249767554
2024-08-12 20:10:26,3.5732866714827773,-0.00112625,27.243251868692745,3.573533111000611
2024-08-12 20:10:28,3.573314053651426,-0.0013386666666666666,27.305795139078057,3.573533111000611
2024-08-12 20:10:29,3.5733031007839586,-0.0012048,27.218937670221766,3.5732045249767554
2024-08-12 20:10:30,3.573220954278168,-0.0012048,27.149623810855367,3.57271164594271
2024-08-12 20:10:31,3.573270242181782,-0.0015134,26.87564570464273,3.5736974040128864
2024-08-12 20:10:32,3.5733195300853255,-0.0015198,26.66208333310086,3.573533111000611
2024-08-12 20:10:33,3.5733523886876646,-0.0015198,26.802547816635116,3.5733688179885674
2024-08-12 20:10:34,3.573352388687664,-0.0015198,26.594505107302723,3.5733688179885674
2024-08-12 20:10:36,3.5733195300853247,-0.0012184000000000001,26.32729967963972,3.5730402319651757
2024-08-12 20:10:37,3.573335959386506,-0.0012184000000000001,25.84067951046739,3.5733688179885674
2024-08-12 20:10:38,3.573319530085302,-0.0009202,25.84067951046739,3.5733688179885674
2024-08-12 20:10:39,3.5732702421817577,-0.0009306,25.906614907347638,3.5730402319651757
2024-08-12 20:10:40,3.5732702421817577,-0.0012296,25.762366395172172,3.5732045249767554
2024-08-12 20:10:41,3.573335959386344,-0.001527,25.89925848033671,3.5733688179885674
2024-08-12 20:10:43,3.573286671482731,-0.0012184000000000001,26.1073011896691,3.5732045249767554
2024-08-12 20:10:44,3.573220954278052,-0.0012112,26.180399077676714,3.5728759389538265
2024-08-12 20:10:45,3.573188095675713,-0.0015061999999999999,26.03993459414246,3.5730402319651757
2024-08-12 20:10:46,3.573204524976918,-0.0015061999999999999,26.111085218310315,3.573533111000611
2024-08-12 20:10:47,3.5731880956757833,-0.0015061999999999999,26.180399077676714,3.5728759389538265
2024-08-12 20:10:48,3.573171666374601,-0.0015061999999999999,26.667019246849044,3.5732045249767554
2024-08-12 20:10:49,3.573138807772262,-0.0015061999999999999,27.03311548877365,3.5730402319651757
2024-08-12 20:10:51,3.5731223784711275,-0.0014926,26.75913738256101,3.5728759389538265
2024-08-12 20:10:52,3.5731388077723087,-0.0011936,26.75913738256101,3.5733688179885674
