Timestamp,Cell 1 Voltage,Cell 2 Voltage,Cell 1 Current,Cell 2 Current,Cell 1 Temp,Cell 2 Temp,V_bank
2023-11-21 17:01:50,3.7560627931400132,-0.4226890509916623,-0.500303,-0.500303,20.092320053382277,22.00657872046419,3.3333737421483507
2023-11-21 17:01:51,4.137223876758449,-0.045970426125448,0,0,19.787044098944957,21.8045926173926,4.091253450633
2023-11-21 17:01:53,4.148560154755293,-0.038248763816838734,0,0,19.60788880935227,21.61641891425493,4.110311390938454
2023-11-21 17:01:54,4.151846032677301,-0.040548833435962744,0,0,19.713292584482645,21.797625276935012,4.111297199241338
2023-11-21 17:01:55,4.153160383876569,-0.0357844035150243,0,0,19.674650644591395,21.63036171081138,4.117375980361545
2023-11-21 17:01:56,4.154474735093255,-0.03397720596322474,0,0,19.625459769666847,21.700066009644758,4.120497529130031
2023-11-21 17:01:58,4.154474735093255,-0.03611298488833851,0,0,19.73436704389168,21.801108966656948,4.118361750204917
2023-11-21 17:01:59,4.59724783018594,0.34421992476905905,0.503,0.503,19.344145060594343,21.60944727225159,4.941467754954999
2023-11-21 17:02:00,4.616963193789718,0.3534202023552428,0.503,0.503,19.333588209584107,21.431614697863107,4.97038339614496
2023-11-21 17:02:01,4.626163698304184,0.3598275385444246,0.503,0.503,19.256154308860932,21.456029511695043,4.985991236848609
2023-11-21 17:02:02,4.634214140539251,0.6588365850335576,0.503,0.503,19.266715245187264,21.431614697863107,5.293050725572809
2023-11-21 17:02:04,4.640457341145173,0.7033593670167071,0.503,0.503,19.22094713240913,21.319977559724403,5.34381670816188
2023-11-21 17:02:05,4.646043363114639,0.651443503362732,0.503,0.503,19.16460260620088,21.302530276961193,5.297486866477372
2023-11-21 17:02:06,4.651629385438453,0.638628828599949,0.503,0.503,19.182212001584833,21.281592102892795,5.290258214038403
2023-11-21 17:02:07,4.655901049807801,0.6391217007031349,0.503,0.503,19.22094713240913,21.29904069013397,5.2950227505109355
2023-11-21 17:02:09,4.660008419589558,0.6254855726037316,0.503,0.503,19.26319499533606,21.46649237145822,5.28549399219329
2023-11-21 17:02:10,4.664280084366464,0.6302500028827466,0.503,0.503,19.19629838351538,21.44905406148818,5.2945300872492105
2023-11-21 17:02:11,4.668223159729821,0.6233497935202825,0.503,0.503,19.305433894757005,21.330445409417457,5.291572953250103
