Timestamp,Cell 1 Voltage,Cell 2 Voltage,Cell 3 Voltage,Cell 1 Current,Cell 2 Current,Cell 3 Current,Cell 1 Temp,Cell 2 Temp,Cell 3 Temp,Vbatt
2024-07-19 14:16:36,3.73026875170705,3.8207943632418933,3.8709038539104244,0.303,0.303,0.303,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.421966968859369
2024-07-19 14:16:37,3.731747390862832,3.8211229499901562,3.8709038539104244,0.303,0.303,0.303,-153.04884961848916,-153.84975897955087,-153.04884961848916,11.423774194763412
2024-07-19 14:16:38,3.727311473454444,3.8191514295155167,3.8690966259718325,0.303,0.303,0.303,-153.84975897955087,-152.2715469687321,-153.04884961848916,11.415559528941792
2024-07-19 14:16:39,3.729611578755234,3.8217801234896696,3.871232440811632,0.303,0.303,0.303,-151.5164977467728,-152.2715469687321,-153.04884961848916,11.422624143056536
2024-07-19 14:16:40,3.7335546165243803,3.824408817527576,3.8728753753328204,0.303,0.303,0.303,-153.04884961848916,-153.04884961848916,-153.04884961848916,11.430838809384777
2024-07-19 14:16:41,3.731747390862832,3.822930177123406,3.872218201521314,0.303,0.303,0.303,-153.84975897955087,-153.04884961848916,-153.84975897955087,11.426895769507551
2024-07-19 14:16:42,3.725011368201173,3.818987136144248,3.870246680111039,0.303,0.303,0.303,-151.5164977467728,-153.04884961848916,-154.6757556614248,11.41424518445646
2024-07-19 14:16:43,3.7347046692333943,3.8253945778082374,3.8751754837049237,0.303,0.303,0.303,-153.84975897955087,-153.04884961848916,-154.6757556614248,11.435274730746556
2024-07-19 14:16:44,3.7281329396278404,3.8211229499901562,3.871561027713849,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.04884961848916,11.420816917331845
2024-07-19 14:16:46,3.7243541952803914,3.8196443096308164,3.8704109735605066,0.304,0.304,0.304,-153.04884961848916,-154.6757556614248,-153.84975897955087,11.414409478471715
2024-07-19 14:16:47,3.73026875170705,3.823258763878144,3.8728753753328204,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-152.2715469687321,11.426402890918014
2024-07-19 14:16:48,3.7255042478943037,3.8204657764946264,3.871232440811632,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-154.6757556614248,11.417202465200562
2024-07-19 14:16:49,3.7266543005200905,3.8211229499901562,3.8717253211653366,0.304,0.304,0.304,-153.04884961848916,-151.5164977467728,-153.04884961848916,11.419502571675583
2024-07-19 14:16:50,3.72911869904392,3.8222730036169192,3.8728753753328204,0.304,0.304,0.304,-153.84975897955087,-153.04884961848916,-153.84975897955087,11.424267077993658
2024-07-19 14:16:51,3.7315830976223294,3.82506599104702,3.874846896791591,0.304,0.304,0.304,-152.2715469687321,-152.2715469687321,-152.2715469687321,11.431495985460941
2024-07-19 14:16:52,3.7269828869867823,3.8222730036169192,3.872546788426562,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.04884961848916,11.421802679030264
2024-07-19 14:16:53,3.7279686463926764,3.823258763878144,3.8732039622400887,0.304,0.304,0.304,-153.84975897955087,-152.2715469687321,-153.04884961848916,11.42443137251091
2024-07-19 14:16:54,3.730925924662748,3.825723164570452,3.8751754837049237,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.04884961848916,11.431824572938124
2024-07-19 14:16:56,3.7289544058073005,3.82391593739061,3.8732039622400887,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.04884961848916,11.426074305438
2024-07-19 14:16:57,3.7255042478943037,3.8216158301144176,3.871232440811632,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.04884961848916,11.418352518820353
2024-07-19 14:16:58,3.7287901125709233,3.82391593739061,3.8730396687863284,0.304,0.304,0.304,-151.5164977467728,-153.04884961848916,-152.2715469687321,11.425745718747862
2024-07-19 14:16:59,3.72616142082187,3.823258763878144,3.8727110818795647,0.304,0.304,0.304,-154.6757556614248,-152.2715469687321,-153.04884961848916,11.422131266579578
2024-07-19 14:17:00,3.725997127589615,3.822930177123406,3.872546788426562,0.304,0.304,0.304,-151.5164977467728,-151.5164977467728,-153.84975897955087,11.421474093139583
2024-07-19 14:17:01,3.723861315592348,3.821287243364661,3.8707395604601995,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.41588811941721
2024-07-19 14:17:02,3.7269828869867823,3.8234230572558867,3.8738611360576574,0.304,0.304,0.304,-153.04884961848916,-152.2715469687321,-152.2715469687321,11.424267080300327
2024-07-19 14:17:03,3.7278043531577545,3.824901697666785,3.874354016423487,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.84975897955087,11.427060067248027
2024-07-19 14:17:04,3.7255042478943037,3.823258763878144,3.8727110818795647,0.304,0.304,0.304,-153.84975897955087,-153.84975897955087,-153.84975897955087,11.421474093652012
2024-07-19 14:17:05,3.7266543005200905,3.8237516440121198,3.874189722967958,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-154.6757556614248,11.424595667500167
2024-07-19 14:17:07,3.7255042478943037,3.8226015903696644,3.872546788426562,0.304,0.304,0.304,-153.04884961848916,-152.2715469687321,-153.84975897955087,11.42065262669053
2024-07-19 14:17:08,3.7251756614319746,3.8227658837464107,3.872053908069069,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.04884961848916,11.419995453247456
2024-07-19 14:17:09,3.7227112629953916,3.8211229499901562,3.871396734262614,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.04884961848916,11.415230947248162
2024-07-19 14:17:10,3.7299401652306567,3.82506599104702,3.8746826033353035,0.304,0.304,0.304,-153.84975897955087,-153.04884961848916,-152.2715469687321,11.42968875961298
2024-07-19 14:17:11,3.724025608821454,3.8227658837464107,3.8730396687863284,0.304,0.304,0.304,-152.2715469687321,-151.5164977467728,-153.04884961848916,11.419831161354193
2024-07-19 14:17:12,3.7246827817402974,3.822437296993167,3.8723824949738117,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.04884961848916,11.419502573707275
2024-07-19 14:17:13,3.7243541952803914,3.8217801234896696,3.8723824949738117,0.304,0.304,0.304,-153.84975897955087,-153.84975897955087,-154.6757556614248,11.418516813743873
2024-07-19 14:17:14,3.727640059923075,3.824244524148338,3.8735325491483676,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.04884961848916,11.425417133219781
2024-07-19 14:17:15,3.7271471802204914,3.8237516440121198,3.8750111902481312,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.04884961848916,11.425910014480742
2024-07-19 14:17:17,3.723532729134864,3.82210871024092,3.872546788426562,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-154.6757556614248,11.418188227802347
2024-07-19 14:17:18,3.731090217902279,3.827037511629284,3.8758326575346227,0.304,0.304,0.304,-153.84975897955087,-152.2715469687321,-153.84975897955087,11.433960387066186
2024-07-19 14:17:19,3.7251756614319746,3.8230944705006507,3.8735325491483676,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.421802681080994
2024-07-19 14:17:20,3.725997127589615,3.8237516440121198,3.874189722967958,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.84975897955087,11.423938494569693
2024-07-19 14:17:21,3.726490007287108,3.8237516440121198,3.8736968426028864,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.04884961848916,11.423938493902114
2024-07-19 14:17:22,3.7187682256101597,3.81980860300308,3.8707395604601995,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.84975897955087,11.409316389073439
2024-07-19 14:17:23,3.7278043531577545,3.8247374042867994,3.874354016423487,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.04884961848916,11.42689577386804
2024-07-19 14:17:24,3.702667491064577,3.82391593739061,3.8728753753328204,0.304,0.304,0.304,-153.84975897955087,-153.84975897955087,-153.84975897955087,11.399458803788008
2024-07-19 14:17:25,3.7044747162553247,3.82391593739061,3.8732039622400887,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.04884961848916,11.401594615886022
2024-07-19 14:17:26,3.7008602659029584,3.8209586566159,3.8709038539104244,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.04884961848916,11.392722776429283
2024-07-19 14:17:28,3.70644623467847,3.823258763878144,3.874025429512681,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.04884961848916,11.403730428069295
2024-07-19 14:17:29,3.7015174386856318,3.8211229499901562,3.8717253211653366,0.304,0.304,0.304,-151.5164977467728,-153.84975897955087,-153.84975897955087,11.394365709841125
2024-07-19 14:17:30,3.7061176482722034,3.824244524148338,3.8738611360576574,0.304,0.304,0.304,-153.04884961848916,-154.6757556614248,-153.84975897955087,11.404223308478198
2024-07-19 14:17:31,3.70562476866461,3.8230944705006507,3.8732039622400887,0.304,0.304,0.304,-153.04884961848916,-152.2715469687321,-152.2715469687321,11.40192320140535
2024-07-19 14:17:32,3.7051318890591856,3.823258763878144,3.8732039622400887,0.304,0.304,0.304,-153.84975897955087,-154.6757556614248,-153.04884961848916,11.401594615177418
2024-07-19 14:17:33,3.70644623467847,3.8240802307693498,3.874025429512681,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-154.6757556614248,11.404551894960502
2024-07-19 14:17:34,3.7092392191706693,3.8262160447156432,3.8755040706192676,0.304,0.304,0.304,-154.6757556614248,-153.04884961848916,-153.04884961848916,11.41095933450558
2024-07-19 14:17:35,3.70644623467847,3.82391593739061,3.874025429512681,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.04884961848916,11.40438760158176
2024-07-19 14:17:37,3.708910632756206,3.82555887118922,3.874846896791591,0.304,0.304,0.304,-151.5164977467728,-153.04884961848916,-153.04884961848916,11.409316400737016
2024-07-19 14:17:38,3.700203093124134,3.82194441686517,3.8717253211653366,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.84975897955087,11.393872831154642
2024-07-19 14:17:39,3.7066105278819657,3.824901697666785,3.874354016423487,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.84975897955087,11.405866241972237
2024-07-19 14:17:40,3.706281941475216,3.823258763878144,3.8736968426028864,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-154.6757556614248,11.403237547956246
2024-07-19 14:17:41,3.7010245590982658,3.8196443096308164,3.8707395604601995,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.84975897955087,11.391408429189282
2024-07-19 14:17:42,3.699053040770452,3.82194441686517,3.8723824949738117,0.304,0.304,0.304,-153.04884961848916,-152.2715469687321,-153.84975897955087,11.393379952609434
2024-07-19 14:17:43,3.7128536697934647,3.8216158301144176,3.871232440811632,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.84975897955087,11.405701940719513
2024-07-19 14:17:44,3.707924873518602,3.8230944705006507,3.8727110818795647,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.04884961848916,11.403730425898818
2024-07-19 14:17:45,3.713346549432897,3.822437296993167,3.872053908069069,0.304,0.304,0.304,-153.84975897955087,-153.84975897955087,-153.84975897955087,11.407837754495134
2024-07-19 14:17:47,3.715153774796079,3.823258763878144,3.8727110818795647,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.84975897955087,11.411123620553788
2024-07-19 14:17:48,3.7154823612288883,3.824408817527576,3.8732039622400887,0.304,0.304,0.304,-153.04884961848916,-152.2715469687321,-153.84975897955087,11.413095140996553
2024-07-19 14:17:49,3.713017963006367,3.822930177123406,3.8723824949738117,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.84975897955087,11.408330635103585
2024-07-19 14:17:50,3.7131822562195116,3.8230944705006507,3.8723824949738117,0.304,0.304,0.304,-153.84975897955087,-153.84975897955087,-153.84975897955087,11.408659221693974
2024-07-19 14:17:51,3.7146608951486764,3.8240802307693498,3.8735325491483676,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.04884961848916,11.412273675066395
2024-07-19 14:17:52,3.7144966019333583,3.8230944705006507,3.8727110818795647,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.84975897955087,11.410302154313573
2024-07-19 14:17:53,3.7143323087182827,3.822930177123406,3.872546788426562,0.304,0.304,0.304,-153.84975897955087,-154.6757556614248,-154.6757556614248,11.409809274268252
2024-07-19 14:17:54,3.719918278166455,3.826873218246057,3.874846896791591,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.84975897955087,11.421638393204102
2024-07-19 14:17:55,3.7138394290745027,3.8230944705006507,3.872053908069069,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.408987807644223
2024-07-19 14:17:57,3.7158109476626655,3.8237516440121198,3.8732039622400887,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.04884961848916,11.412766553914874
2024-07-19 14:17:58,3.719918278166455,3.826380338097873,3.8753397771619693,0.304,0.304,0.304,-153.84975897955087,-153.04884961848916,-153.04884961848916,11.421638393426297
2024-07-19 14:17:59,3.712360790156205,3.82194441686517,3.871561027713849,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.84975897955087,11.405866234735225
2024-07-19 14:18:00,3.7080891667242666,3.819480016258801,3.869589506315692,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-154.6757556614248,11.39715868929876
2024-07-19 14:18:01,3.7144966019333583,3.824408817527576,3.8730396687863284,0.304,0.304,0.304,-153.04884961848916,-152.2715469687321,-154.6757556614248,11.411945088247263
2024-07-19 14:18:02,3.7140037222888544,3.822930177123406,3.872053908069069,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-152.2715469687321,11.40898780748133
2024-07-19 14:18:03,3.7107178580476967,3.821287243364661,3.871232440811632,0.304,0.304,0.304,-153.84975897955087,-152.2715469687321,-153.84975897955087,11.403237542223989
2024-07-19 14:18:04,3.7074319939030556,3.818987136144248,3.869918093212861,0.304,0.304,0.304,-153.84975897955087,-154.6757556614248,-153.04884961848916,11.396337223260165
2024-07-19 14:18:05,3.7080891667242666,3.8196443096308164,3.869589506315692,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.397322982670776
2024-07-19 14:18:07,3.7126893765808036,3.824244524148338,3.8732039622400887,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.84975897955087,11.41013786296923
2024-07-19 14:18:08,3.7092392191706693,3.821451536739415,3.872053908069069,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.04884961848916,11.402744663979153
2024-07-19 14:18:09,3.707267700698355,3.8204657764946264,3.8704109735605066,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.04884961848916,11.398144450753488
2024-07-19 14:18:10,3.7128536697934647,3.823258763878144,3.873368255694102,0.304,0.304,0.304,-152.2715469687321,-154.6757556614248,-153.04884961848916,11.40948068936571
2024-07-19 14:18:11,3.713346549432897,3.8245731109070635,3.874025429512681,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.04884961848916,11.411945089852642
2024-07-19 14:18:12,3.7161395340974077,3.825723164570452,3.874189722967958,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.04884961848916,11.416052421635818
2024-07-19 14:18:13,3.7125250833683836,3.823258763878144,3.872053908069069,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.84975897955087,11.407837755315597
2024-07-19 14:18:14,3.7100606852110496,3.8204657764946264,3.871396734262614,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.04884961848916,11.40192319596829
2024-07-19 14:18:15,3.7169610001884945,3.82555887118922,3.874189722967958,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-154.6757556614248,11.416709594345672
2024-07-19 14:18:17,3.7074319939030556,3.8196443096308164,3.869589506315692,0.304,0.304,0.304,-153.84975897955087,-152.2715469687321,-153.04884961848916,11.396665809849564
2024-07-19 14:18:18,3.7105535648381727,3.8217801234896696,3.871561027713849,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.84975897955087,11.403894716041691
2024-07-19 14:18:19,3.709403512378263,3.82210871024092,3.871232440811632,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-152.2715469687321,11.402744663430814
2024-07-19 14:18:20,3.7074319939030556,3.8196443096308164,3.869918093212861,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.84975897955087,11.396994396746733
2024-07-19 14:18:21,3.7154823612288883,3.8240802307693498,3.8738611360576574,0.304,0.304,0.304,-153.04884961848916,-155.52846409113775,-153.04884961848916,11.413423728055896
2024-07-19 14:18:22,3.7115393240989336,3.82194441686517,3.872218201521314,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.84975897955087,11.405701942485418
2024-07-19 14:18:23,3.7138394290745027,3.8237516440121198,3.872218201521314,0.304,0.304,0.304,-153.84975897955087,-153.04884961848916,-153.04884961848916,11.409809274607936
2024-07-19 14:18:24,3.713346549432897,3.8230944705006507,3.8723824949738117,0.304,0.304,0.304,-153.04884961848916,-154.6757556614248,-153.84975897955087,11.40882351490736
2024-07-19 14:18:25,3.7125250833683836,3.8222730036169192,3.872053908069069,0.304,0.304,0.304,-151.5164977467728,-153.04884961848916,-153.84975897955087,11.406851995054371
2024-07-19 14:18:27,3.7164681205331176,3.8253945778082374,3.874189722967958,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.04884961848916,11.416052421309313
2024-07-19 14:18:28,3.7100606852110496,3.8217801234896696,3.872053908069069,0.304,0.304,0.304,-152.2715469687321,-152.2715469687321,-153.84975897955087,11.403894716769788
2024-07-19 14:18:29,3.709074925963317,3.821287243364661,3.8707395604601995,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.401101729788177
2024-07-19 14:18:30,3.7117036173099054,3.8222730036169192,3.8718896146170767,0.304,0.304,0.304,-153.84975897955087,-153.84975897955087,-153.04884961848916,11.4058662355439
2024-07-19 14:18:31,3.7039818366549584,3.8196443096308164,3.869918093212861,0.304,0.304,0.304,-153.04884961848916,-152.2715469687321,-153.84975897955087,11.393544239498636
2024-07-19 14:18:32,3.7144966019333583,3.8267089248630795,3.874846896791591,0.304,0.304,0.304,-152.2715469687321,-151.5164977467728,-153.84975897955087,11.416052423588027
2024-07-19 14:18:33,3.7080891667242666,3.821451536739415,3.871068147360902,0.304,0.304,0.304,-153.84975897955087,-153.84975897955087,-153.84975897955087,11.400608850824582
2024-07-19 14:18:34,3.7144966019333583,3.826380338097873,3.8746826033353035,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.415559543366534
2024-07-19 14:18:35,3.704967595857859,3.8216158301144176,3.870575267010227,0.304,0.304,0.304,-153.04884961848916,-152.2715469687321,-153.04884961848916,11.397158692982504
2024-07-19 14:18:36,3.7102249784198498,3.82391593739061,3.8728753753328204,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.407016291143279
2024-07-19 14:18:38,3.7115393240989336,3.8245731109070635,3.8738611360576574,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.409973571063654
2024-07-19 14:18:39,3.7013531454896023,3.823258763878144,3.8723824949738117,0.304,0.304,0.304,-153.84975897955087,-154.6757556614248,-153.84975897955087,11.396994404341557
2024-07-19 14:18:40,3.701681731881902,3.8226015903696644,3.872218201521314,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.84975897955087,11.39650152377288
2024-07-19 14:18:41,3.7010245590982658,3.8211229499901562,3.8717253211653366,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.04884961848916,11.393872830253759
2024-07-19 14:18:42,3.701681731881902,3.8207943632418933,3.871561027713849,0.304,0.304,0.304,-153.84975897955087,-153.84975897955087,-153.04884961848916,11.394037122837645
2024-07-19 14:18:43,3.70414612985484,3.822437296993167,3.8728753753328204,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.04884961848916,11.399458802180828
2024-07-19 14:18:44,3.6811450842095432,3.82194441686517,3.872053908069069,0.304,0.304,0.304,-153.84975897955087,-153.84975897955087,-154.6757556614248,11.375143409143782
2024-07-19 14:18:46,3.683773774902527,3.823258763878144,3.8730396687863284,0.304,0.304,0.304,-153.04884961848916,-152.2715469687321,-153.84975897955087,11.380072207566998
2024-07-19 14:18:47,3.6786806867404933,3.8206300698681357,3.8707395604601995,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.04884961848916,11.370050317068829
2024-07-19 14:18:48,3.6827880158854787,3.8222730036169192,3.871561027713849,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.04884961848916,11.376622047216246
2024-07-19 14:18:49,3.681802256877046,3.82210871024092,3.871232440811632,0.304,0.304,0.304,-151.5164977467728,-154.6757556614248,-153.04884961848916,11.375143407929597
2024-07-19 14:18:50,3.6806522047114285,3.8216158301144176,3.871561027713849,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.373829062539695
2024-07-19 14:18:51,3.6834451885625534,3.82194441686517,3.8727110818795647,0.304,0.304,0.304,-154.6757556614248,-153.04884961848916,-153.04884961848916,11.378100687307288
2024-07-19 14:18:52,3.6836094817324208,3.8227658837464107,3.8727110818795647,0.304,0.304,0.304,-153.84975897955087,-153.04884961848916,-153.84975897955087,11.379086447358397
2024-07-19 14:18:53,3.6822951363801857,3.8222730036169192,3.8718896146170767,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.84975897955087,11.376457754614181
2024-07-19 14:18:54,3.6857452929624834,3.8247374042867994,3.874025429512681,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.84975897955087,11.384508126761965
2024-07-19 14:18:55,3.6773663414456625,3.818658549402457,3.8697537997641502,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.36577869061227
2024-07-19 14:18:57,3.682952309054388,3.8227658837464107,3.871396734262614,0.304,0.304,0.304,-154.6757556614248,-152.2715469687321,-152.2715469687321,11.377114927063413
2024-07-19 14:18:58,3.6811450842095432,3.8222730036169192,3.871561027713849,0.304,0.304,0.304,-153.04884961848916,-152.2715469687321,-153.04884961848916,11.374979115540311
2024-07-19 14:18:59,3.6890311564724105,3.825723164570452,3.874354016423487,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.84975897955087,11.38910833746635
2024-07-19 14:19:00,3.6877168110569354,3.8245731109070635,3.874354016423487,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.84975897955087,11.386643938387486
2024-07-19 14:19:01,3.6793378593936454,3.8207943632418933,3.871068147360902,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-152.2715469687321,11.37120036999644
2024-07-19 14:19:02,3.680980791043266,3.8206300698681357,3.871396734262614,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-152.2715469687321,11.373007595174016
2024-07-19 14:19:03,3.6760519961661253,3.8181656692916364,3.8689323325243836,0.304,0.304,0.304,-152.2715469687321,-153.84975897955087,-153.84975897955087,11.363149997982145
2024-07-19 14:19:04,3.6842666544142832,3.823258763878144,3.872218201521314,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-153.04884961848916,11.379743619813741
2024-07-19 14:19:05,3.68130937737606,3.821287243364661,3.872053908069069,0.304,0.304,0.304,-153.04884961848916,-153.04884961848916,-154.6757556614248,11.374650528809791
2024-07-19 14:19:07,3.6773663414456625,3.8191514295155167,3.870082386661824,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.84975897955087,11.366600157623003
2024-07-19 14:19:08,3.683938068072873,3.822437296993167,3.872218201521314,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.84975897955087,11.378593566587353
2024-07-19 14:19:09,3.6857452929624834,3.822930177123406,3.8730396687863284,0.304,0.304,0.304,-153.84975897955087,-153.04884961848916,-153.84975897955087,11.381715138872218
2024-07-19 14:19:10,3.682952309054388,3.82194441686517,3.8717253211653366,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.84975897955087,11.376622047084894
2024-07-19 14:19:11,3.68755251788108,3.8245731109070635,3.8738611360576574,0.304,0.304,0.304,-153.04884961848916,-154.6757556614248,-153.04884961848916,11.3859867648458
2024-07-19 14:19:12,3.6834451885625534,3.8216158301144176,3.8718896146170767,0.304,0.304,0.304,-153.04884961848916,-153.84975897955087,-153.84975897955087,11.376950633294047
2024-07-19 14:19:13,3.6842666544142832,3.8217801234896696,3.872053908069069,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.84975897955087,11.37810068597302
2024-07-19 14:19:14,3.6811450842095432,3.8207943632418933,3.871561027713849,0.304,0.304,0.304,-152.2715469687321,-153.04884961848916,-153.04884961848916,11.373500475165285
2024-07-19 14:19:16,3.6816379637098113,3.821451536739415,3.871396734262614,0.304,0.304,0.304,-153.04884961848916,-152.2715469687321,-153.04884961848916,11.37448623471184
