Timestamp,Cell 1 Voltage,Cell 1 Current,Cell 1 Temp
2023-10-05 09:30:04,4.380166989630542,0.504,17.16469170944078
2023-10-05 09:30:06,4.387395971497197,0.504,17.039931297738377
2023-10-05 09:30:07,4.392817708334414,0.504,17.18606901106831
2023-10-05 09:30:08,4.397910855402152,0.504,17.18250633354511
2023-10-05 09:30:09,4.402182527392053,0.504,17.14687502126621
2023-10-05 09:30:10,4.40661849470563,0.504,17.417468031158684
2023-10-05 09:30:12,4.410725872072577,0.504,17.11479976691154
2023-10-05 09:30:13,4.414176069227976,0.504,17.01140027220108
2023-10-05 09:30:14,4.417626266536134,0.504,17.328508963213825
2023-10-05 09:30:15,4.421405054239542,0.504,17.29291120358536
2023-10-05 09:30:16,4.425348137256194,0.504,17.18606901106831
2023-10-05 09:30:18,4.428305449649959,0.504,17.20388116414881
2023-10-05 09:30:19,4.431755647585017,0.504,17.392564559071033
2023-10-05 09:30:20,4.435041550522923,0.504,17.38189043869245
2023-10-05 09:30:21,4.438163158442911,0.504,16.986431210493002
2023-10-05 09:30:22,4.4412847664886606,0.504,17.421025349539715
2023-10-05 09:30:24,4.444406374660266,0.504,17.08628278238501
2023-10-05 09:30:25,4.447363687781124,0.504,17.01140027220108
2023-10-05 09:30:26,4.450485296198084,0.504,17.317830486732205
2023-10-05 09:30:27,4.4531140191733485,0.504,17.35698134202335
2023-10-05 09:30:28,4.455742742238113,0.504,16.97216132042232
2023-10-05 09:30:30,4.458864350993841,0.504,17.157565282108116
2023-10-05 09:30:31,4.461657369461352,0.504,17.096977275694943
2023-10-05 09:30:32,4.464286092817371,0.504,17.314270832540267
2023-10-05 09:30:33,4.466750521045136,0.504,17.047063215315866
2023-10-05 09:30:34,4.470365015921953,0.504,17.121928181724076
2023-10-05 09:30:36,4.472665149113831,0.504,17.250183159070037
2023-10-05 09:30:37,4.475129577610092,0.504,17.23949931182469
2023-10-05 09:30:38,4.47775830142659,0.504,17.339186711295973
2023-10-05 09:30:39,4.480551320580256,0.504,17.047063215315866
2023-10-05 09:30:40,4.483015749329701,0.504,17.257305315284256
2023-10-05 09:30:42,4.485480178158363,0.504,17.20388116414881
2023-10-05 09:30:43,4.488108902329634,0.504,17.19319411910112
2023-10-05 09:30:44,4.490901921860485,0.504,17.44236758071071
2023-10-05 09:30:45,4.492544874573304,0.504,17.4992661720381
2023-10-05 09:30:46,4.495009303708699,0.504,17.314270832540267
2023-10-05 09:30:48,4.496816551791806,0.504,17.364098629511197
2023-10-05 09:30:49,4.499609571640679,0.504,17.289350981129047
2023-10-05 09:30:50,4.502074001003921,0.504,17.300031404673277
2023-10-05 09:30:51,4.504045544551802,0.504,17.38900659929011
2023-10-05 09:30:52,4.506674269361566,0.504,17.29647134475498
2023-10-05 09:30:53,4.508481517720848,0.504,17.417468031158684
2023-10-05 09:30:55,4.511110242683583,0.504,17.42813974628742
2023-10-05 09:30:56,4.5124246051989685,0.504,17.410353154206195
2023-10-05 09:30:57,4.515053330297809,0.505,17.132620181610488
2023-10-05 09:30:58,4.516860578855933,0.505,17.29647134475498
2023-10-05 09:30:59,4.51916071344656,0.505,17.317830486732205
2023-10-05 09:31:01,4.521625143442312,0.505,17.207443348106246
2023-10-05 09:31:02,4.523103801478128,0.505,17.33206829346073
2023-10-05 09:31:03,4.525403936257729,0.505,17.385448559175664
2023-10-05 09:31:04,4.527211185062018,0.505,17.50637706662637
2023-10-05 09:31:05,4.528854138557811,0.505,17.509932395143444
2023-10-05 09:31:06,4.530661387444286,0.505,17.460150578381878
2023-10-05 09:31:08,4.532304341014825,0.505,17.314270832540267
