Timestamp,Cell 1 Voltage,Cell 2 Voltage,Cell 1 Current,Cell 2 Current,Cell 1 Temp,Cell 2 Temp,V_bank
2023-11-08 16:03:51,2.6038263015199874,1.7171442895557247,2.605,2.605,19.71793257317224,22.71718065094439,4.320970591075712
2023-11-08 16:03:52,2.8182276803365305,1.7593671437488863,2.605,2.605,21.86493059821865,24.4858314593754,4.320970591075712
2023-11-08 16:03:53,2.919596120585409,1.7680745816454364,2.605,2.605,20.69928224480786,23.040178504675115,4.320970591075712
2023-11-08 16:03:54,2.9766056370657314,1.7514811625667124,2.605,2.605,20.863613536169073,23.151260316069205,4.320970591075712
2023-11-08 16:03:56,3.0094641604323913,1.712379843492064,2.605,2.605,20.352779897397287,22.859608973641496,4.320970591075712
2023-11-08 16:03:57,3.0362438637922193,1.6642425148988307,2.605,2.605,21.404832271870013,22.112126302293152,4.320970591075712
2023-11-08 16:03:58,3.0582590846804307,1.6161051965753004,2.606,2.606,21.844032101949143,22.543417195823213,4.320970591075712
2023-11-08 16:03:59,3.0773170404913794,1.5686250527350762,2.606,2.606,22.122567093782298,25.19886869053098,4.320970591075712
2023-11-08 16:04:00,3.0952249501402145,1.5267308159311175,2.606,2.606,20.702779769188833,24.34731021682729,4.320970591075712
2023-11-08 16:04:02,3.111325641959038,1.4856580415877025,2.606,2.606,21.467614995923746,21.603597814531888,4.320970591075712
2023-11-08 16:04:03,3.126604872031658,1.443599527452342,2.606,2.606,21.216400657692542,23.008931623249854,4.320970591075712
2023-11-08 16:04:04,3.140569761549415,1.4066340420092633,2.606,2.606,21.300163675223274,22.327837658733866,4.320970591075712
2023-11-08 16:04:05,3.153056017182918,1.3724615087889938,2.606,2.606,19.935598273615494,22.939485878014303,4.320970591075712
2023-11-08 16:04:06,3.1638993455792623,1.3488036036042486,2.606,2.606,21.136103856759306,23.158202000273633,4.320970591075712
2023-11-08 16:04:07,3.17441408927869,1.324488536408985,2.606,2.606,20.895069172650732,23.636931136967252,4.320970591075712
2023-11-08 16:04:09,3.1847645410845593,1.3011592170678523,2.606,2.606,21.205928497493883,23.903854599017965,4.320970591075712
2023-11-08 16:04:10,3.194129236413439,1.2839086651990557,2.606,2.606,21.024346909654128,23.702807374945554,4.320970591075712
2023-11-08 16:04:11,3.2034939325408787,1.2650152047443997,2.606,2.606,21.362969475648928,23.30048311272861,4.320970591075712
2023-11-08 16:04:12,3.212365750663663,1.2495718553123398,2.606,2.606,20.513842624343724,23.335179187237948,4.320970591075712
2023-11-08 16:04:13,3.220908983611555,1.237578616381096,2.606,2.606,21.781328247944007,22.92559535045697,4.320970591075712
2023-11-08 16:04:15,3.2291236313091987,1.2241067594878408,2.606,2.606,21.244324473728216,23.661202274834054,4.320970591075712
2023-11-08 16:04:16,3.236845400711801,1.2150707582274998,2.606,2.606,21.673308429189277,22.772768487501757,4.320970591075712
2023-11-08 16:04:17,3.244567170665126,1.203734684272097,2.606,2.606,21.70118816624363,23.085308891424514,4.320970591075712
2023-11-08 16:04:18,3.2517960621856243,1.1951915563309337,2.606,2.606,21.634969593662774,23.262314460301884,4.320970591075712
2023-11-08 16:04:19,3.2588606611856497,1.1868127195243297,2.606,2.606,21.87189645597987,21.34901383940259,4.320970591075712
2023-11-08 16:04:21,3.26625384668292,1.1792553374857055,2.606,2.606,21.802230933543786,24.901255389186872,4.320970591075712
2023-11-08 16:04:22,3.2726612745261834,1.171862246524018,2.606,2.606,21.593139822309656,23.959303557169445,4.320970591075712
2023-11-08 16:04:23,3.279397288826416,1.1641405739126351,2.606,2.606,22.05643655664775,24.54469543198441,4.320970591075712
2023-11-08 16:04:24,3.285969010504493,1.1583903922933136,2.606,2.606,22.167806778126263,23.99395655518521,4.320970591075712
2023-11-08 16:04:25,3.2918835603613337,1.1526402107694325,2.606,2.606,22.654634890492982,23.79640724948175,4.320970591075712
2023-11-08 16:04:27,3.298126696678254,1.1450828294822162,2.606,2.606,22.209561128042566,23.976630303612826,4.320970591075712
2023-11-08 16:04:28,3.3040412472120297,1.139825520856616,2.606,2.606,22.25826810762894,24.340383474879538,4.320970591075712
2023-11-08 16:04:29,3.3097915049920688,1.1348967940911567,2.606,2.606,22.355661624668024,23.70627432169613,4.320970591075712
2023-11-08 16:04:30,3.3150488838075116,1.128653740286352,2.606,2.606,22.89781290116857,23.900388866767074,4.320970591075712
2023-11-08 16:04:31,3.320799142186794,1.1240535954473132,2.606,2.606,24.004352070161584,23.49474888003378,4.320970591075712
2023-11-08 16:04:33,3.326056521551089,1.1192891597832146,2.606,2.606,24.29535802024705,23.24149386972995,4.320970591075712
2023-11-08 16:04:34,3.33131390117821,1.1158390512380967,2.606,2.606,22.922122646132934,25.396085416236268,4.320970591075712
2023-11-08 16:04:35,3.336406987943036,1.1123889427257894,2.606,2.606,22.105165593634574,24.690105978343645,4.320970591075712
2023-11-08 16:04:36,3.341007195556224,1.1087745433669989,2.606,2.606,22.963793190456837,23.858798475243315,4.320970591075712
2023-11-08 16:04:37,3.3457716965116107,1.104995853166462,2.606,2.606,22.6372592705247,24.011282315663028,4.320970591075712
2023-11-08 16:04:39,3.35053619768422,1.1025314900131589,2.606,2.606,23.054065278324124,23.730542330312606,4.320970591075712
2023-11-08 16:04:40,3.355464992229652,1.0982599272531444,2.606,2.606,23.02976313059269,24.375016524326384,4.320970591075712
2023-11-08 16:04:41,3.3597366143576317,1.0951384006520262,2.606,2.606,23.529431120105052,22.814454258843064,4.320970591075712
