Timestamp,Cell 1 Voltage,Cell 2 Voltage,Cell 1 Current,Cell 2 Current,Cell 1 Temp,Cell 2 Temp,V_bank
2023-11-10 19:17:32,3.7288985830348382,3.406386457548388,-1.299862,-1.299862,20.496721387772673,21.722491925664915,7.135285040583226
2023-11-10 19:17:33,3.727091329829195,3.3746774646811604,-1.299846,-1.299846,20.668184766607066,21.746883243863465,7.101768794510356
2023-11-10 19:17:34,3.7261055553650273,3.3888068595180036,-1.299798,-1.299798,20.62270615597073,21.739914493639212,7.114912414883031
2023-11-10 19:17:35,3.724955485167209,3.39537867158895,-1.29983,-1.29983,20.549222955513976,21.764304429195494,7.120334156756159
2023-11-10 19:17:37,3.724298302202045,3.3950500809775606,-1.299846,-1.299846,20.538723551072632,21.725976518517648,7.119348383179606
2023-11-10 19:17:38,3.723312527761137,3.4012933027352954,-1.299822,-1.299822,20.626204807589275,21.96283742394812,7.124605830496432
2023-11-10 19:17:39,3.7221624575904477,3.394228604452701,-1.299798,-1.299798,20.570220406792245,21.94194505781164,7.1163910620431485
2023-11-10 19:17:40,3.721669570377856,3.431687939255619,-1.299806,-1.299806,20.48271904398539,21.806111271102466,7.153357509633475
2023-11-10 19:17:41,3.720519500223115,3.3835494100986923,-1.299814,-1.299814,20.643697322177783,21.851395690025818,7.104068910321807
2023-11-10 19:17:42,3.7195337258136476,3.399486054301042,-1.299846,-1.299846,20.63670046491537,22.008099589812804,7.119019780114689
2023-11-10 19:17:44,3.718712247145352,3.4032648465103077,-1.299814,-1.299814,20.472216751567753,21.788692438227887,7.12197709365566
2023-11-10 19:17:45,3.7182193599471067,3.3950500809775606,-1.299814,-1.299814,20.419698384568434,21.739914493639212,7.113269440924667
2023-11-10 19:17:46,3.7170692898258317,3.395542966894954,-1.299814,-1.299814,20.587716904221978,21.9245337154588,7.1126122567207855
2023-11-10 19:17:47,3.7167406983646583,3.393900013844202,-1.299886,-1.299886,20.44420839126085,21.767788548186658,7.110640712208861
2023-11-10 19:17:48,3.7159192197157047,3.3917641749090826,-1.299798,-1.299798,20.542223402920154,21.70855315702782,7.107683394624788
2023-11-10 19:17:49,3.7150977410724377,3.3781276656056844,-1.299846,-1.299846,20.63670046491537,21.91756891354974,7.093225406678123
2023-11-10 19:17:51,3.7141119667080207,3.3957072622011646,-1.299862,-1.299862,20.472216751567753,21.875776905927744,7.109819228909185
2023-11-10 19:17:52,3.7136190795288813,3.3945571950620255,-1.299846,-1.299846,20.51072291884814,21.879259783244233,7.108176274590907
2023-11-10 19:17:53,3.713126192351787,3.3971859199663585,-1.299878,-1.299878,20.60521215261491,21.844429281970246,7.110312112318145
2023-11-10 19:17:54,3.711976122279854,3.390942698404859,-1.299854,-1.299854,20.339147678503775,21.673703443919113,7.102918820684714
2023-11-10 19:17:56,3.7113189393866053,3.3904498125048,-1.29991,-1.29991,20.59821420288613,21.799143854998476,7.101768751891406
2023-11-10 19:17:57,3.7108260522190535,3.389956926606596,-1.29991,-1.29991,20.44420839126085,21.722491925664915,7.10078297882565
2023-11-10 19:17:58,3.710497460775154,3.380099209031788,-1.29987,-1.29987,20.650693981641226,21.79217628287494,7.090596669806942
2023-11-10 19:17:59,3.7100045736110085,3.4111510219086654,-1.299878,-1.299878,20.426701500645393,21.69461375132964,7.121155595519674
2023-11-10 19:18:00,3.7096759821693803,3.3873282018475073,-1.29991,-1.29991,20.409193324116757,21.65976243681981,7.097004184016887
2023-11-10 19:18:01,3.708525912130832,3.382727933645965,-1.29991,-1.29991,20.53522364881531,21.948909330438045,7.091253845776797
2023-11-10 19:18:03,3.7083616164119473,3.3850280677265636,-1.299854,-1.299854,20.472216751567753,21.760820270887514,7.093389684138511
2023-11-10 19:18:04,3.7080330249748585,3.382399343066314,-1.299886,-1.299886,20.360163554578865,21.691128800130034,7.0904323680411725
2023-11-10 19:18:05,3.707047250669038,3.379277732600649,-1.299934,-1.299934,20.608711052761077,21.78172463160728,7.086324983269687
2023-11-10 19:18:06,3.70671865923558,3.3891354501137134,-1.29991,-1.29991,20.56672095706979,21.79566008845473,7.095854109349293
2023-11-10 19:18:07,3.7058971806559033,3.380756390180398,-1.299862,-1.299862,20.437205789067228,21.760820270887514,7.086653570836301
2023-11-10 19:18:09,3.7057328849406486,3.379606323172488,-1.299894,-1.299894,20.45121078835083,21.739914493639212,7.085339208113137
2023-11-10 19:18:10,3.704911406367775,3.382892228936099,-1.299926,-1.299926,20.412695062488332,21.684158777781974,7.0878036353038745
2023-11-10 19:18:11,3.7047471106538805,3.388642564220457,-1.29983,-1.29983,20.433704410976258,21.802627582537315,7.093389674874338
2023-11-10 19:18:12,3.7039256320878087,3.3878210877358184,-1.299878,-1.299878,20.45471191006224,21.806111271102466,7.091746719823627
2023-11-10 19:18:13,3.7039256320878087,3.3883139736259835,-1.299918,-1.299918,20.45471191006224,21.586561536393663,7.092239605713792
2023-11-10 19:18:15,3.702939857816002,3.3713915591228756,-1.299894,-1.299894,20.493220878097773,21.875776905927744,7.074331416938877
2023-11-10 19:18:16,3.702611266393879,3.382727933645965,-1.29991,-1.29991,20.514223174871326,21.882742622272474,7.085339200039844
2023-11-10 19:18:17,3.702118379262394,3.384863772433755,-1.299814,-1.299814,20.50372225477109,21.79566008845473,7.086982151696149
2023-11-10 19:18:18,3.7019540835523523,3.3856852488998577,-1.299918,-1.299918,20.412695062488332,21.75733607323154,7.08763933245221
2023-11-10 19:18:20,3.701625492132948,3.376484712773192,-1.299918,-1.299918,20.402189692549868,21.663247748897206,7.078110204906141
2023-11-10 19:18:21,3.70113260500554,3.3756632363646446,-1.299894,-1.299894,20.42319996834124,21.61793554314858,7.076795841370185
2023-11-10 19:18:22,3.700475422172168,3.383220819516984,-1.299902,-1.299902,20.538723551072632,21.739914493639212,7.083696241689152
2023-11-10 19:18:23,3.7001468307568395,3.3644911577172207,-1.299862,-1.299862,20.42319996834124,21.722491925664915,7.06463798847406
2023-11-10 19:18:24,3.7001468307568395,3.3776347797537807,-1.29987,-1.29987,20.570220406792245,21.753851836196336,7.07778161051062
2023-11-10 19:18:25,3.699653943635546,3.384535181848755,-1.299862,-1.299862,20.584217704786987,21.774756668343386,7.084189125484301
2023-11-10 19:18:27,3.699161056516289,3.378456256174647,-1.29995,-1.29995,20.48972031759631,21.931498365833193,7.077617312690936
2023-11-10 19:18:28,3.6988324651045836,3.385849544193696,-1.29995,-1.29995,20.50372225477109,21.799143854998476,7.08468200929828
2023-11-10 19:18:29,3.698503873693783,3.3768133033380483,-1.29987,-1.29987,20.538723551072632,21.760820270887514,7.075317177031831
2023-11-10 19:18:30,3.698175282283888,3.377799075037543,-1.300014,-1.300014,20.608711052761077,21.900156244179584,7.075974357321431
