Timestamp,Cell 1 Voltage,Cell 1 Current,Cell 1 Temp
2023-09-22 13:08:41,4.033833798393881,-0.00287,16.37874132981517
2023-09-22 13:08:43,2.4824144837769295,-1.499869,17.314270832540267
2023-09-22 13:08:44,2.288057210586074,-1.499869,17.53126270557762
2023-09-22 13:08:45,2.101257588963224,-1.499901,17.38189043869245
2023-09-22 13:08:46,1.934173138077108,-1.499909,17.54548133351684
2023-09-22 13:08:48,1.7606814739744279,-1.499853,17.7834577027456
2023-09-22 13:08:49,1.584397002578831,-1.499941,17.889902427130867
2023-09-22 13:08:50,3.7464834663161315,0,16.61854497997319
2023-09-22 13:08:51,3.839802398036149,0,16.797244760722204
2023-09-22 13:08:52,3.879232961416128,0,16.825816598952347
2023-09-22 13:08:54,3.901412660956883,0,16.71149605305315
2023-09-22 13:08:55,3.916363424513193,0,16.99356564931373
2023-09-22 13:08:58,3.9406789574601917,0,16.815102805303606
2023-09-22 13:09:00,3.9464292533965257,0,17.125492264628285
2023-09-22 13:09:04,3.958094140597756,0,16.932912145546283
2023-09-22 13:09:05,3.9612157303942896,0,16.979296434291257
2023-09-22 13:09:06,3.9635158492631195,0,16.811531368666685
2023-09-22 13:09:07,3.9656516739813026,0,16.750803742580036
2023-09-22 13:09:08,3.967623204536805,0,16.922206044603318
2023-09-22 13:09:10,3.9695947351368863,0,16.96145801586675
2023-09-22 13:09:11,3.9710733831162153,0,16.9364806760482
2023-09-22 13:09:12,3.9723877368966893,0,16.932912145546283
2023-09-22 13:09:13,3.9740306791501787,0,16.922206044603318
2023-09-22 13:09:15,3.9751807387460714,0,16.904360842756546
2023-09-22 13:09:16,3.976823681052286,0,16.9364806760482
2023-09-22 13:09:17,3.9773165637502013,0,17.01496694435059
2023-09-22 13:09:18,3.9779737406851,0,17.214567469646312
2023-09-22 13:09:19,3.980109565757828,0,17.214567469646312
2023-09-22 13:09:21,3.980602448474372,0,17.125492264628285
2023-09-22 13:09:22,3.9810953311937127,0,17.470819421148203
2023-09-22 13:09:23,3.981588213915849,0,17.178943573636698
2023-09-22 13:09:24,3.983066862099038,0,17.03279904492379
2023-09-22 13:09:25,3.983724039077426,0,16.922206044603318
2023-09-22 13:09:27,3.984216921814481,0,17.029232792713348
2023-09-22 13:09:28,3.985038393049125,0,17.2786698256863
2023-09-22 13:09:29,3.9858598642915446,0,17.150438524239963
2023-09-22 13:09:30,3.9861884527906897,0,17.200318898019123
2023-09-22 13:09:31,3.9868456297927137,0,16.886513511679993
2023-09-22 13:09:33,3.9873385125474985,0,17.104106521648514
2023-09-22 13:09:34,3.9884885723195556,0,17.35698134202335
2023-09-22 13:09:35,3.9886528665739522,0,17.150438524239963
2023-09-22 13:09:36,3.9888171608286593,0,17.007833515956545
2023-09-22 13:09:37,3.9894743378506026,0,17.096977275694943
2023-09-22 13:09:39,3.989967220620329,0,17.12905626457856
2023-09-22 13:09:40,3.9907886919094353,0,17.260866270912818
2023-09-22 13:09:41,3.9914458689463266,0,17.374773956478776
2023-09-22 13:09:42,3.991281574686637,0,17.275109277729513
2023-09-22 13:09:43,3.991774457466642,0,17.10767101985621
2023-09-22 13:09:45,3.9927602230350643,0,17.211005449926922
2023-09-22 13:09:46,3.9927602230350643,0,17.353422577320774
2023-09-22 13:09:47,3.9932531058234826,0,17.14687502126621
2023-09-22 13:09:48,3.9935816943506532,0,17.3961224385537
2023-09-22 13:09:50,3.994074577143747,0,17.28579067735068
2023-09-22 13:09:51,3.9944031656740355,0,17.178943573636698
2023-09-22 13:09:52,3.9948960484718055,0,17.385448559175664
2023-09-22 13:09:53,3.995224637005211,0,17.339186711295973
2023-09-22 13:09:54,3.995224637005211,0,17.2786698256863
2023-09-22 13:09:56,3.9955532255398643,0,17.09341252787787
2023-09-22 13:09:57,3.995717519807659,0,16.69719973688693
2023-09-22 13:09:58,3.996374696881956,0,17.072022290966707
2023-09-22 13:09:59,3.9958818140757657,0,17.104106521648514
2023-09-22 13:10:00,3.996703285420976,0,17.18606901106831
2023-09-22 13:10:02,3.99736046250276,0,16.81867415587286
2023-09-22 13:10:03,3.99736046250276,0,17.039931297738377
2023-09-22 13:10:04,3.9983462281347966,0,17.353422577320774
2023-09-22 13:10:05,3.99736046250276,0,17.189631606241818
2023-09-22 13:10:07,3.998017639589536,0,17.23949931182469
2023-09-22 13:10:08,3.998674816681305,0,17.29291120358536
2023-09-22 13:10:09,3.999003405229063,0,17.253744278015137
2023-09-22 13:10:10,3.9988391109550285,0,17.118364015830362
2023-09-22 13:10:11,3.9988391109550285,0,17.267987937389872
2023-09-22 13:10:13,3.9996605823283238,0,17.132620181610488
2023-09-22 13:10:14,3.9994962880530402,0,17.118364015830362
2023-09-22 13:10:15,4.000153465156048,0,17.03279904492379
2023-09-22 13:10:16,4.000482053709425,0,17.022100036507588
2023-09-22 13:10:17,4.000646347986582,0,17.214567469646312
2023-09-22 13:10:19,4.000646347986582,0,17.175380731307577
2023-09-22 13:10:20,4.001139230819927,0,17.29647134475498
2023-09-22 13:10:21,4.001139230819927,0,17.257305315284256
2023-09-22 13:10:22,4.001139230819927,0,17.096977275694943
2023-09-22 13:10:24,4.0016321136560835,0,17.495710605896726
2023-09-22 13:10:25,4.0016321136560835,0,17.257305315284256
2023-09-22 13:10:26,4.00212499649505,0,17.392564559071033
2023-09-22 13:10:27,4.002289290775331,0,17.42458258790424
2023-09-22 13:10:28,4.002289290775331,0,17.253744278015137
2023-09-22 13:10:30,4.002289290775331,0,17.207443348106246
2023-09-22 13:10:31,4.002782173618047,0,17.29291120358536
2023-09-22 13:10:32,4.002946467899577,0,17.225253036551397
2023-09-22 13:10:33,4.002453585055924,0,17.37833223780524
2023-09-22 13:10:34,4.003110762181421,0,17.061326045901644
2023-09-22 13:10:36,4.0032750564635755,0,17.335627542809668
2023-09-22 13:10:37,4.003603645028824,0,17.267987937389872
2023-09-22 13:10:38,4.0032750564635755,0,17.23237633796514
2023-09-22 13:10:39,4.0039322335953225,0,17.150438524239963
2023-09-22 13:10:40,4.0039322335953225,0,17.335627542809668
2023-09-22 13:10:42,4.00409652787904,0,17.022100036507588
2023-09-22 13:10:43,4.004425116447415,0,16.979296434291257
2023-09-22 13:10:44,4.00458941073207,0,17.257305315284256
2023-09-22 13:10:45,4.00458941073207,0,17.132620181610488
2023-09-22 13:10:47,4.00458941073207,0,16.9364806760482
2023-09-22 13:10:48,4.004917999302319,0,17.029232792713348
2023-09-22 13:10:49,4.004917999302319,0,16.979296434291257
