Timestamp,Cell 1 Voltage,Cell 2 Voltage,Cell 1 Current,Cell 2 Current,Cell 1 Temp,Cell 2 Temp,V_bank
2023-11-10 22:33:29,3.7596218917686346,3.22451166312555,2.605,2.605,19.679661795734276,22.185606581123114,6.984133554894185
2023-11-10 22:33:31,3.759786187558849,3.415751291111793,2.605,2.605,19.623443168910562,22.20996297567607,7.175537478670642
2023-11-10 22:33:32,3.759786187558849,3.4678329217263695,2.605,2.605,20.023679955301695,22.352587429079303,7.227619109285218
2023-11-10 22:33:33,3.760114779139969,3.49165575666507,2.605,2.605,19.756938046412316,22.10904652074666,7.251770535805039
2023-11-10 22:33:34,3.7602790749308745,3.49806327854868,2.605,2.605,19.862269871582008,22.436048201267194,7.258342353479554
2023-11-10 22:33:35,3.7602790749308745,3.50430650531131,2.605,2.605,19.8798201954223,22.13340842670654,7.264585580242184
2023-11-10 22:33:37,3.7606076665133763,3.5047993916478055,2.605,2.605,19.84471813157946,22.352587429079303,7.265407058161182
2023-11-10 22:33:38,3.7606076665133763,3.5059494597737744,2.605,2.605,19.79205437383065,22.182126954210496,7.26655712628715
2023-11-10 22:33:39,3.760771962304973,3.50299214175672,2.605,2.605,19.957024899519702,22.213442319007218,7.263764104061693
2023-11-10 22:33:40,3.7611005538888573,3.503320732644086,2.605,2.605,20.006141090496833,22.283021812015853,7.264421286532944
2023-11-10 22:33:41,3.7611005538888573,3.5077567097071713,2.605,2.605,19.9359717625414,22.10904652074666,7.268857263596029
2023-11-10 22:33:43,3.7612648496811447,3.508249596057134,2.605,2.605,19.921935219071212,22.41170747823103,7.269514445738279
2023-11-10 22:33:44,3.761429145473663,3.508249596057134,2.605,2.605,19.79205437383065,22.136888554655773,7.269678741530797
2023-11-10 22:33:45,3.7615934412664114,3.5131784596626767,2.605,2.605,19.739377723776794,22.283021812015853,7.274771900929088
2023-11-10 22:33:46,3.76175773705939,3.507592414257612,2.605,2.605,19.907897778117007,22.57858283882041,7.269350151317003
2023-11-10 22:33:47,3.7620863286460393,3.510549732382415,2.605,2.605,19.964042165359484,22.373454445344716,7.272636061028454
2023-11-10 22:33:49,3.762250624439709,3.509235368762834,2.605,2.605,19.841207613280844,22.199524733522797,7.271485993202543
2023-11-10 22:33:50,3.7624149202336103,3.5079210051569456,2.605,2.605,20.114859918286708,22.25867058051106,7.270335925390556
2023-11-10 22:33:51,3.762579216027741,3.5061137552211963,2.605,2.605,20.0096489739529,22.296936037591337,7.268692971248937
2023-11-10 22:33:52,3.762579216027741,3.509235368762834,2.605,2.605,19.921935219071212,22.289978994059563,7.271814584790575
2023-11-10 22:33:53,3.762743511822103,3.5108783232894503,2.605,2.605,19.9359717625414,22.251712772103176,7.273621835111554
2023-11-10 22:33:54,3.762907807616695,3.5054565734327916,2.605,2.605,20.069274561349985,22.38736511137557,7.268364381049487
2023-11-10 22:33:56,3.7630721034115173,3.511699800560785,2.605,2.605,19.964042165359484,22.52644238565904,7.274771903972303
2023-11-10 22:33:57,3.7632363992065705,3.5108783232894503,2.605,2.605,20.020172292770877,22.463864171180212,7.274114722496021
2023-11-10 22:33:58,3.7634006950018537,3.506606641564744,2.605,2.605,19.942989698370845,22.415184824774293,7.270007336566598
2023-11-10 22:33:59,3.7634006950018537,3.5118640960156937,2.605,2.605,19.93948075842114,22.488201407359576,7.275264791017547
2023-11-10 22:34:00,3.7635649907973683,3.5144928233233688,2.605,2.605,20.01666457505745,22.602912574681046,7.2780578141207375
2023-11-10 22:34:02,3.763893582389088,3.5110426187432893,2.605,2.605,20.037710054247963,22.689791820844174,7.274936201132377
2023-11-10 22:34:03,3.763729286593113,3.509235368762834,2.605,2.605,19.985092627061363,22.436048201267194,7.272964655355947
2023-11-10 22:34:04,3.7642221739817305,3.5130141642060546,2.605,2.605,19.876310243751643,22.21692162702995,7.277236338187786
2023-11-10 22:34:05,3.7642221739817305,3.508249596057134,2.605,2.605,20.051739272868733,22.460387291061696,7.272471770038864
2023-11-10 22:34:06,3.764386469778397,3.5133427551195138,2.605,2.605,19.964042165359484,22.543823344842828,7.277729224897911
2023-11-10 22:34:08,3.764550765575295,3.515642891537724,2.605,2.605,20.0096489739529,22.641141867309653,7.280193657113019
2023-11-10 22:34:09,3.764715061372423,3.5125212778374717,2.605,2.605,19.89034971166341,22.36997669419735,7.277236339209894
2023-11-10 22:34:10,3.7648793571697823,3.5130141642060546,2.605,2.605,20.041217441352554,22.655042480653606,7.277893521375837
2023-11-10 22:34:11,3.7648793571697823,3.5144928233233688,2.605,2.605,19.8798201954223,22.449956451888852,7.2793721804931515
2023-11-10 22:34:12,3.7650436529673716,3.5107140278358253,2.605,2.605,20.160436097298945,22.634191371668543,7.275757680803197
2023-11-10 22:34:14,3.765207948765192,3.5097282551185716,2.605,2.605,20.0306951149453,22.415184824774293,7.2749362038837635
2023-11-10 22:34:15,3.7653722445632427,3.512028391470817,2.605,2.605,20.097328178726944,22.602912574681046,7.277400636034059
2023-11-10 22:34:16,3.7655365403615235,3.5107140278358253,2.605,2.605,20.023679955301695,22.36997669419735,7.276250568197349
2023-11-10 22:34:17,3.765700836160036,3.5130141642060546,2.605,2.605,20.121872233733455,22.644617067841832,7.278715000366091
2023-11-10 22:34:18,3.765700836160036,3.512685573293452,2.605,2.605,20.114859918286708,22.71063993090012,7.278386409453488
2023-11-10 22:34:20,3.7658651319587784,3.513835641491309,2.605,2.605,20.13940207367411,22.5820586113322,7.279700773450087
2023-11-10 22:34:21,3.7661937235569565,3.513835641491309,2.605,2.605,20.041217441352554,22.714114507576724,7.280029365048265
2023-11-10 22:34:22,3.7663580193563915,3.5108783232894503,2.605,2.605,20.142907879290977,22.4742946131499,7.277236342645842
2023-11-10 22:34:23,3.766522315156057,3.5093996642145324,2.605,2.605,20.223526556627846,22.86349250765486,7.275921979370589
2023-11-10 22:34:24,3.766522315156057,3.5108783232894503,2.605,2.605,20.09031510184571,22.470817832193493,7.277400638445507
2023-11-10 22:34:26,3.7666866109559534,3.5080853006069326,2.605,2.605,20.216517361913038,22.922533719381182,7.274771911562886
2023-11-10 22:34:27,3.7666866109559534,3.516957255224135,2.605,2.605,20.076288293416507,22.564679427777712,7.283643866180088
2023-11-10 22:34:28,3.7670152025564385,3.51153550510609,2.605,2.605,20.23754430665896,22.689791820844174,7.278550707662529
2023-11-10 22:34:29,3.7670152025564385,3.511699800560785,2.605,2.605,20.15693056159969,22.682842202470958,7.278715003117224
2023-11-10 22:34:30,3.767343794157846,3.506278050668832,2.605,2.605,20.234039948995278,22.5160134200302,7.273621844826678
2023-11-10 22:34:32,3.767343794157846,3.5108783232894503,2.605,2.605,20.304117035692684,22.665467610933497,7.278222117447296
2023-11-10 22:34:33,3.767343794157846,3.5093996642145324,2.605,2.605,20.093821667537107,22.568155328749246,7.276743458372378
2023-11-10 22:34:34,3.7678366815616893,3.5110426187432893,2.605,2.605,20.13940207367411,22.59248573676251,7.278879300304979
2023-11-10 22:34:35,3.7676723857601777,3.5113712096516085,2.605,2.605,20.18146818101041,22.65156737448308,7.279043595411786
2023-11-10 22:34:36,3.7676723857601777,3.5100568460234673,2.605,2.605,20.27258496396375,22.36997669419735,7.2777292317836455
2023-11-10 22:34:38,3.768000977363432,3.5112069141973414,2.605,2.605,20.206003169490117,22.4742946131499,7.279207891560773
2023-11-10 22:34:39,3.76832956896761,3.5102211414762357,2.605,2.605,20.170952381207222,22.641141867309653,7.278550710443845
2023-11-10 22:34:40,3.76832956896761,3.5125212778374717,2.605,2.605,20.276088738470897,22.752332820329297,7.280850846805082
2023-11-10 22:34:41,3.768493864770045,3.5131784596626767,2.605,2.605,20.069274561349985,22.74538431218406,7.281672324432722
2023-11-10 22:34:43,3.768493864770045,3.5108783232894503,2.605,2.605,20.223526556627846,22.860019230703752,7.2793721880594955
