Timestamp,Voltage,Current,Temperature,Avg Voltage,Avg Current,Avg Temperature
2024-11-06 11:33:16,3.894397819897569,-1.790921,25.72571420883662,3.894397819897569,-1.790921,25.72571420883662
2024-11-06 11:33:16,3.8945621133842674,-2.59943,26.437220450515156,3.8944799666409184,-2.1951755,26.08146732967589
2024-11-06 11:33:16,3.894233526411125,-2.59943,25.72571420883662,3.894397819897654,-2.329927,25.9628829560628
2024-11-06 11:33:17,3.8952192873336005,-2.599414,26.437220450515156,3.8946031867566404,-2.39729875,26.08146732967589
2024-11-06 11:33:17,3.8945621133842674,-2.59943,23.469396624933097,3.894594972082166,-2.4377249999999995,25.55905318872733
2024-11-06 11:33:17,3.8940692329249353,-2.599422,24.9947353287605,3.894507348889294,-2.4646744999999997,25.46500021206619
2024-11-06 11:33:17,3.8958764612870005,-2.599438,24.9947353287605,3.894702936374681,-2.4839264285714284,25.397819514451093
2024-11-06 11:33:18,3.893412058982717,-2.599446,26.437220450515156,3.8945415767006857,-2.498366375,25.5277446314591
2024-11-06 11:33:18,3.893412058982717,-2.599438,24.2430730354219,3.894416074732023,-2.5095965555555555,25.385003343010524
2024-11-06 11:33:18,3.890783363254481,-2.599446,24.9947353287605,3.8940528035842688,-2.5185815,25.34597654158552
2024-11-06 11:33:18,3.893904939439,-2.599446,25.72571420883662,3.894039361389244,-2.525932818181818,25.380498147699257
2024-11-06 11:33:19,3.893904939439,-2.599422,27.13035904417916,3.8940281595600568,-2.5320569166666664,25.52631988907258
2024-11-06 11:33:19,3.8950549938458856,-2.599486,26.437220450515156,3.8941071468128134,-2.537243769230769,25.596389163029702
2024-11-06 11:33:19,3.8911119502169558,-2.59947,25.72571420883662,3.893893204198823,-2.5416884999999994,25.605626666301625
2024-11-06 11:33:19,3.890126189332578,-2.59943,24.9947353287605,3.893642069874407,-2.545537933333333,25.564900577132217
2024-11-06 11:33:19,3.894233526411125,-2.599446,26.437220450515156,3.893679035907952,-2.5489071874999993,25.61942056921865
2024-11-06 11:33:20,3.89242629807701,-2.59943,26.437220450515156,3.8936053454473076,-2.551879117647058,25.667526444589033
2024-11-06 11:33:20,3.8916048306625717,-2.599438,26.437220450515156,3.8934942057370443,-2.5545212777777775,25.71028722269604
2024-11-06 11:33:20,3.893576352467891,-2.599478,24.9947353287605,3.893498529249195,-2.5568874210526316,25.672626596699434
2024-11-06 11:33:20,3.8930834720131324,-2.599446,24.2430730354219,3.8934777763873916,-2.55901535,25.601148918635555
2024-11-06 11:33:21,3.894233526411125,-2.59947,24.9947353287605,3.8935137644837594,-2.5609417619047616,25.572272081022458
2024-11-06 11:33:21,3.891276243698574,-2.599446,25.72571420883662,3.8934120589935235,-2.5626919545454543,25.57924672319583
2024-11-06 11:33:21,3.8917691241449517,-2.59943,23.469396624933097,3.8933406270435857,-2.564289260869565,25.487514110227885
2024-11-06 11:33:21,3.893576352467891,-2.599438,25.72571420883662,3.893350448936266,-2.565753791666667,25.497439114336583
2024-11-06 11:33:22,3.891276243698574,-2.599462,24.2430730354219,3.8932674807267578,-2.56710212,25.447264471179995
2024-11-06 11:33:22,3.8916048306625717,-2.599462,23.469396624933097,3.893155761157358,-2.59944376,25.37119263093973
2024-11-06 11:33:22,3.891276243698574,-2.599454,23.469396624933097,3.8930243263699307,-2.59944472,25.300755741828375
2024-11-06 11:33:22,3.891440537180446,-2.59943,24.9947353287605,3.8929126068007025,-2.59944472,25.289826441361665
2024-11-06 11:33:23,3.89242629807701,-2.599462,23.469396624933097,3.8928008872304383,-2.59944664,25.227052999415854
2024-11-06 11:33:23,3.8929191785287207,-2.599526,21.84997632024192,3.892735169836217,-2.5994504800000002,25.11448377677672
2024-11-06 11:33:23,3.890619069773625,-2.599518,23.469396624933097,3.8925971633101653,-2.59945432,25.061416449297894
2024-11-06 11:33:23,3.890454776293022,-2.599478,26.437220450515156,3.8923802959104057,-2.5994559199999996,25.104410324335934
2024-11-06 11:33:24,3.8940692329249353,-2.59947,25.72571420883662,3.892406582868095,-2.59945688,25.12323771477535
2024-11-06 11:33:24,3.8945621133842674,-2.599486,24.9947353287605,3.8924525850441567,-2.5994588,25.119458232833736
2024-11-06 11:33:24,3.8917691241449517,-2.599486,24.2430730354219,3.8924920154797764,-2.5994604000000003,25.094418655764827
2024-11-06 11:33:24,3.8916048306625717,-2.599558,24.2430730354219,3.8924000111287196,-2.5994648799999998,25.070770166310858
