Timestamp,Voltage,Current,Temperature,Vbatt
2024-11-10 14:18:50,3.123371088245458,1.305,29.73826698279845,3.123371088245458
2024-11-10 14:18:51,3.1370073598171735,1.304,30.35319968556172,3.1370073598171735
2024-11-10 14:18:52,3.1452219819147493,1.304,28.465495270963004,3.1452219819147493
2024-11-10 14:18:54,3.1534366045169535,1.304,29.73826698279845,3.1534366045169535
2024-11-10 14:18:55,3.1601725954283197,1.304,27.80614130216054,3.1601725954283197
2024-11-10 14:18:56,3.166744294207115,1.304,30.35319968556172,3.166744294207115
2024-11-10 14:18:57,3.172494530905436,1.304,30.35319968556172,3.172494530905436
2024-11-10 14:18:59,3.1793948152729348,1.304,27.80614130216054,3.1793948152729348
2024-11-10 14:19:00,3.1841592975464157,1.304,27.13035904417916,3.1841592975464157
2024-11-10 14:19:01,3.1902381200072227,1.304,26.437220450515156,3.1902381200072227
2024-11-10 14:19:02,3.1953311876904213,1.304,29.10927472714519,3.1953311876904213
2024-11-10 14:19:03,3.1994385004818895,1.304,29.73826698279845,3.1994385004818895
2024-11-10 14:19:05,3.2043672760013133,1.304,30.954746765254413,3.2043672760013133
2024-11-10 14:19:06,3.2091317591796327,1.304,27.80614130216054,3.2091317591796327
2024-11-10 14:19:07,3.2122533172181087,1.304,30.35319968556172,3.2122533172181087
2024-11-10 14:19:08,3.2176749708306014,1.304,30.35319968556172,3.2176749708306014
2024-11-10 14:19:09,3.2214536992391976,1.304,28.465495270963004,3.2214536992391976
2024-11-10 14:19:11,3.2257253053982793,1.304,29.73826698279845,3.2257253053982793
2024-11-10 14:19:12,3.2295040340405223,1.304,28.465495270963004,3.2295040340405223
2024-11-10 14:19:13,3.233447055349589,1.304,29.73826698279845,3.233447055349589
2024-11-10 14:19:14,3.237554369340606,1.304,30.35319968556172,3.237554369340606
2024-11-10 14:19:15,3.241168805760381,1.304,29.73826698279845,3.241168805760381
2024-11-10 14:19:17,3.2451118274243473,1.304,29.10927472714519,3.2451118274243473
2024-11-10 14:19:18,3.2480690937512464,1.304,29.73826698279845,3.2480690937512464
2024-11-10 14:19:19,3.252012115625805,1.304,31.543533653059058,3.252012115625805
2024-11-10 14:19:20,3.255297967280023,1.304,27.80614130216054,3.255297967280023
2024-11-10 14:19:21,3.2590766967859905,1.304,29.73826698279845,3.2590766967859905
