Timestamp,Cell 1 Voltage,Cell 2 Voltage,Cell 1 Current,Cell 2 Current,Cell 1 Temp,Cell 2 Temp,V_bank,Cell 1 C_rate,Cell 2 C_rate,Interval Number,capacidad
2023-11-14 16:28:40,3.44505604543125,3.4491633663622543,-2.599558,-2.599558,23.784888251500817,25.007423710455623,6.894219411793504,1.0,1.0,2.0,3249
2023-11-14 16:28:41,3.444727459762787,3.448999073522339,-2.599566,-2.599566,24.00323233740493,24.886291083450686,6.893726533285125,1.0,1.0,2.0,3251
2023-11-14 16:28:42,3.444891752596907,3.4485061950039304,-2.599558,-2.599558,23.802220160513592,24.91744081272984,6.893397947600837,1.0,1.0,2.0,3252
2023-11-14 16:28:43,3.4443988740952145,3.4486704878431764,-2.599582,-2.599582,23.98937160882028,25.014345161615243,6.893069361938391,1.0,1.0,2.0,3254
2023-11-14 16:28:44,3.4443988740952145,3.4486704878431764,-2.599582,-2.599582,23.98937160882028,25.014345161615243,6.893069361938391,1.0,1.0,2.0,3255
2023-11-14 16:28:45,3.4443988740952145,3.4481776093261063,-2.59955,-2.59955,23.83341625637896,25.014345161615243,6.892576483421321,1.0,1.0,2.0,3257
2023-11-14 16:28:46,3.4442345812617625,3.4483419021649064,-2.599566,-2.599566,23.70515449909517,25.02126656965922,6.892576483426669,1.0,1.0,2.0,3258
2023-11-14 16:28:47,3.4442345812617625,3.4481776093261063,-2.599606,-2.599606,23.73288928924004,24.93128483347428,6.892412190587869,1.0,1.0,2.0,3260
2023-11-14 16:28:48,3.4437417027627424,3.4478490236491743,-2.599582,-2.599582,23.78835467611672,25.06625468756125,6.891590726411916,1.0,1.0,2.0,3261
2023-11-14 16:28:49,3.4437417027627424,3.4478490236491743,-2.599582,-2.599582,23.78835467611672,25.06625468756125,6.891590726411916,1.0,1.0,2.0,3262
2023-11-14 16:28:50,3.444070288428533,3.4478490236491743,-2.599598,-2.599598,23.90273484340748,25.11124105980325,6.891919312077707,1.0,1.0,2.0,3264
2023-11-14 16:28:51,3.4432488242657264,3.447520437973134,-2.599566,-2.599566,23.739822766955903,25.114701479558097,6.8907692622388605,1.0,1.0,2.0,3265
2023-11-14 16:28:52,3.443413117097842,3.447520437973134,-2.599574,-2.599574,23.86461064771988,25.09393881133264,6.890933555070976,1.0,1.0,2.0,3267
