Timestamp,Cell 1 Voltage,Cell 1 Current,Cell 1 Temp,C_rate,Interval Number,capacidad
2023-10-06 20:39:15,2.2428769835495426,-1.499861,17.67339252698236,3.0,14.0,0
2023-10-06 20:39:16,2.226119229844864,-1.499909,17.30359138337559,3.0,14.0,1
2023-10-06 20:39:17,2.2105115196143608,-1.499885,17.818946876160883,3.0,14.0,1
2023-10-06 20:39:18,2.192439435940229,-1.499901,17.47793158531305,3.0,14.0,2
2023-10-06 20:39:19,2.1751888124571024,-1.499909,17.662737120996034,3.0,14.0,2
2023-10-06 20:39:20,2.1751888124571024,-1.499909,17.662737120996034,3.0,14.0,2
2023-10-06 20:39:21,2.1513665258137937,-1.499869,17.964373297218852,3.0,14.0,3
2023-10-06 20:39:22,2.135430239385645,-1.499901,17.652081016311033,3.0,14.0,3
2023-10-06 20:39:23,2.106679210933391,-1.499878,17.662737120996034,3.0,14.0,4
2023-10-06 20:39:24,2.078092478812413,-1.499813,17.79055614790979,3.0,14.0,4
2023-10-06 20:39:25,2.078092478812413,-1.499813,17.79055614790979,3.0,14.0,5
2023-10-06 20:39:26,2.038826802610817,-1.499917,17.882808233959235,3.0,14.0,5
2023-10-06 20:39:27,1.9954538480897208,-1.499909,18.13092733211928,3.0,14.0,5
2023-10-06 20:39:28,1.9448520807411145,-1.500021,18.045898853476213,3.0,14.0,6
2023-10-06 20:39:29,1.8855428836243684,-1.499925,18.208833122374887,3.0,14.0,6
2023-09-28 21:18:34,2.509358369363732,-1.499917,18.39283561646528,3.0,29.0,0
2023-09-28 21:18:35,2.4429844163621817,-1.499861,18.343315444813005,3.0,29.0,0
2023-09-28 21:18:36,2.373817531905188,-1.499885,18.24069356510885,3.0,29.0,0
2023-09-28 21:18:37,2.373817531905188,-1.499885,18.24069356510885,3.0,29.0,1
2023-09-28 21:18:38,2.285592834234872,-1.499957,18.548380875276195,3.0,29.0,1
2023-09-28 21:18:39,2.177488895484802,-1.499949,18.647294448186983,3.0,29.0,2
2023-09-28 21:18:40,2.041948341406066,-1.499893,18.39637224147809,3.0,29.0,2
2023-09-28 21:18:41,1.8811070164260577,-1.499957,18.66495194727471,3.0,29.0,2
2023-09-28 21:18:42,1.688064741054843,-1.499949,18.70026185546266,3.0,29.0,3
2023-09-28 21:18:43,1.688064741054843,-1.499949,18.70026185546266,3.0,29.0,3
2023-09-28 21:18:44,1.4744862481093406,-1.499901,18.94019172016321,3.0,29.0,4
2023-09-29 00:28:20,2.8588079049325983,-1.499869,18.18404873000172,3.0,30.0,0
2023-09-29 00:28:21,2.8588079049325983,-1.499869,18.18404873000172,3.0,30.0,0
2023-09-29 00:28:22,2.814777540391113,-1.499789,18.254851888374468,3.0,30.0,0
2023-09-29 00:28:23,2.7705828989371244,-1.499901,18.2265340898298,3.0,30.0,1
2023-09-29 00:28:24,2.7168593218550368,-1.499861,18.30793537786437,3.0,30.0,1
2023-09-29 00:28:25,2.653771112692477,-1.499933,18.343315444813005,3.0,30.0,2
2023-09-29 00:28:26,2.577703858218973,-1.499917,18.283165087622383,3.0,30.0,2
2023-09-29 00:28:27,2.577703858218973,-1.499917,18.283165087622383,3.0,30.0,2
2023-09-29 00:28:28,2.486686075057161,-1.499925,18.661420583437668,3.0,30.0,3
2023-09-29 00:28:29,2.373653240056104,-1.499933,18.46708998218986,3.0,30.0,3
2023-09-29 00:28:30,2.2418912332835665,-1.499878,18.484765043064115,3.0,30.0,4
2023-09-29 00:28:31,2.102900504693836,-1.499861,18.59431172029592,3.0,30.0,4
2023-09-29 00:28:32,2.102900504693836,-1.499861,18.59431172029592,3.0,30.0,5
2023-09-29 00:28:33,1.9611169330357408,-1.499917,18.61550665722304,3.0,30.0,5
2023-09-29 00:28:34,1.8162119335507056,-1.499893,18.710853508469583,3.0,30.0,5
2023-09-29 00:28:35,1.66555684455185,-1.499966,18.92608666025778,3.0,30.0,6
2023-09-29 01:48:30,2.7638469140397595,-1.499909,17.98564462541361,3.0,31.0,0
2023-09-29 01:48:31,2.7638469140397595,-1.499909,17.98564462541361,3.0,31.0,0
2023-09-29 01:48:32,2.708644709579682,-1.499885,18.14863628561433,3.0,31.0,0
2023-09-29 01:48:33,2.6416134924854773,-1.499885,18.02109088474344,3.0,31.0,1
2023-09-29 01:48:34,2.566203413048449,-1.499941,18.042355079885496,3.0,31.0,1
2023-09-29 01:48:35,2.4617136970523394,-1.499853,18.14863628561433,3.0,31.0,2
2023-09-29 01:48:36,2.3343874932029864,-1.499893,18.141552923132256,3.0,31.0,2
2023-09-29 01:48:37,2.3343874932029864,-1.499893,18.141552923132256,3.0,31.0,2
2023-09-29 01:48:38,2.1838962698008872,-1.499901,18.26193061868649,3.0,31.0,3
2023-09-29 01:48:39,2.0135259112146366,-1.499757,18.361002813274,3.0,31.0,3
2023-09-29 01:48:40,1.8378983892902088,-1.499933,18.60490949699646,3.0,31.0,4
2023-09-29 01:48:41,1.6555350811406244,-1.499885,18.894346444256392,3.0,31.0,4
2023-09-29 01:48:42,1.6555350811406244,-1.499885,18.894346444256392,3.0,31.0,5
2023-09-29 01:48:43,1.4587143051926936,-1.499966,18.98602596017324,3.0,31.0,5
2023-09-29 03:13:15,2.777976053500816,-1.499813,18.15926078273408,3.0,32.0,0
2023-09-29 03:13:16,2.725402519168879,-1.499997,18.1450946408364,3.0,32.0,0
2023-09-29 03:13:17,2.6652715652537275,-1.499966,18.237153804375907,3.0,32.0,0
2023-09-29 03:13:18,2.5867399229514465,-1.499893,18.254851888374468,3.0,32.0,1
2023-09-29 03:13:19,2.4981865137498143,-1.499893,18.18758957485593,3.0,32.0,1
2023-09-29 03:13:20,2.4981865137498143,-1.499893,18.18758957485593,3.0,32.0,2
2023-09-29 03:13:21,2.38548225364625,-1.499973,18.14863628561433,3.0,32.0,2
2023-09-29 03:13:22,2.2451770675269205,-1.499861,18.24069356510885,3.0,32.0,2
2023-09-29 03:13:23,2.092714427414666,-1.499909,18.31147370507731,3.0,32.0,3
2023-09-29 03:13:24,1.934337429498158,-1.499989,18.35746548139753,3.0,32.0,3
2023-09-29 03:13:25,1.934337429498158,-1.499989,18.35746548139753,3.0,32.0,4
2023-09-29 03:13:26,1.7672531252247503,-1.499853,18.62963524681021,3.0,32.0,4
2023-09-29 03:13:27,1.5898186105776233,-1.499893,18.87671069170785,3.0,32.0,5
2023-09-29 04:31:11,2.698951467756226,-1.499933,17.787006963534875,3.0,33.0,0
2023-09-29 04:31:12,2.6315916712476124,-1.499933,18.024635102391503,3.0,33.0,0
